Latitude,Longitude,UseCategory,Buildings,Units,Stories,Rooms,Beds,YearBuilt,Baths,Area,LandValue,ImprovementValue,HomeValue,LatestDocument
37.7530556,-122.2329052,Single-family Detached,1,1,1,5,3,1957,2.0,1569,123641,288497,412138,2002
37.7736732,-122.28137,Single-family Detached,1,1,2,8,5,1912,1.0,2116,123641,288497,412138,2002
37.7591779,-122.2436184,Single-family Attached,2,2,2,16,8,1890,6.0,3481,100147,313867,414014,2002
37.7750257,-122.2796332,Single-family Detached,1,1,1,4,1,1924,1.0,792,125617,293108,418725,2002
37.744132,-122.254145,Single-family Detached,1,1,1,8,4,1988,3.0,2051,222619,199167,421786,2002
37.7713454,-122.2641259,Single-family Detached,1,1,2,6,3,1896,2.0,1684,126660,298450,425110,2002
37.745123,-122.246266,Single-family Detached,1,1,1,6,3,1979,2.0,1503,128654,300142,428796,2002
37.7568099,-122.2338581,Single-family Detached,1,1,2,9,3,1971,3.0,1875,115499,315038,430537,2002
37.7324185,-122.2473366,Single-family Detached,1,1,2,7,3,1996,2.5,2030,129854,300810,430664,2002
37.751899,-122.2344343,Single-family Detached,1,1,1,6,3,1960,2.0,1548,129207,301483,430690,2002
37.7679408,-122.2349772,Single-family Detached,1,1,2,6,4,1920,3.0,1619,101304,329477,430781,2002
37.7375822,-122.236872,Single-family Attached,1,2,1,12,5,1951,3.0,2720,78756,353861,432617,2002
37.7646919,-122.250989,Single-family Attached,1,2,2,12,6,1875,4.0,2726,100893,332858,433751,2002
37.7332311,-122.2393982,Single-family Detached,1,1,1,7,3,1966,2.0,1597,131212,306162,437374,2002
37.7743988,-122.2527458,Single-family Detached,1,1,1,5,3,1896,1.0,1005,130885,307948,438833,2002
37.7665991,-122.2528263,Single-family Detached,1,1,2,9,5,1900,2.5,2743,113461,329405,442866,2002
37.781221,-122.274361,Single-family Detached,1,1,1,7,4,1998,2.5,1860,133441,310973,444414,2002
37.7793376,-122.2805192,Single-family Detached,1,1,1,6,3,1999,2.5,1365,133349,314259,447608,2002
37.7745038,-122.2803816,Single-family Detached,1,1,1,5,2,1922,1.0,1089,134328,313433,447761,2002
37.7737501,-122.2505552,Single-family Detached,1,1,1,7,3,1941,2.0,1486,106072,343423,449495,2002
37.7524847,-122.2373706,Single-family Detached,1,1,1,5,3,1948,1.0,1126,134910,314791,449701,2002
37.7425299,-122.2393539,Single-family Detached,1,1,0,0,3,1980,2.5,1962,134917,314808,449725,2002
37.7573582,-122.2447608,Single-family Detached,1,1,1,5,2,1880,1.0,828,134937,314855,449792,2002
37.7611691,-122.2414369,Single-family Detached,1,1,1,5,2,1920,1.0,1248,135457,316066,451523,2002
37.7323829,-122.241351,Townhouse,1,1,2,5,2,1970,1.5,1240,135468,316093,451561,2002
37.7651978,-122.2522281,Single-family Detached,1,1,2,7,3,1900,2.0,1999,122855,328763,451618,2002
37.7534482,-122.2321073,Single-family Detached,1,1,2,6,4,1987,3.0,3260,136564,317758,454322,2002
37.7755078,-122.2701973,Single-family Detached,1,1,1,6,2,1936,1.0,1225,136395,318255,454650,2002
37.7464145,-122.245071,Single-family Detached,1,1,1,6,3,1986,2.0,1522,137615,321103,458718,2002
37.7734461,-122.2507879,Single-family Detached,1,1,1,5,2,1931,1.0,1244,137774,321473,459247,2002
37.7705179,-122.2486607,Single-family Detached,1,1,1,5,2,1912,1.0,1303,138044,324207,462251,2002
37.7397358,-122.243254,Townhouse,1,1,0,0,2,1979,2.0,1206,139971,328930,468901,2002
37.7596848,-122.2575236,Single-family Detached,1,1,1,5,3,1960,2.0,1648,140610,330926,471536,2002
37.7730608,-122.274361,Single-family Attached,1,2,0,0,0,1915,0.0,2480,141557,330301,471858,2002
37.7719478,-122.2538812,Single-family Detached,1,1,1,5,2,1915,1.0,1016,143016,333705,476721,2002
37.7645249,-122.2304452,Single-family Detached,1,1,2,7,2,1930,2.0,2665,281695,197482,479177,2002
37.7723967,-122.2539785,Single-family Detached,1,1,1,6,3,1895,1.0,1098,143852,335656,479508,2002
37.733736,-122.242425,Townhouse,1,1,2,5,3,1969,1.5,1340,144208,336486,480694,2002
37.7392177,-122.2558956,Single-family Detached,1,1,1,8,4,1996,2.5,2123,144299,336699,480998,2002
37.7682287,-122.269398,Single-family Detached,1,1,1,6,3,1910,2.0,1962,124642,367300,491942,2002
37.7423174,-122.2528707,Single-family Detached,1,1,1,6,3,1989,2.5,1652,148264,344027,492291,2002
37.7698279,-122.285011,Townhouse,1,1,2,7,3,1972,2.0,1665,148096,345558,493654,2002
37.7639163,-122.2274312,Single-family Detached,1,1,2,7,3,1939,1.0,1383,147254,347172,494426,2002
37.7349773,-122.2501674,Single-family Detached,1,1,1,6,3,1989,2.5,1706,151352,353156,504508,2002
37.7674201,-122.2324398,Single-family Detached,1,1,1,6,3,1943,1.0,1014,151957,354566,506523,2002
37.7328444,-122.2439631,Townhouse,1,1,1,5,2,1971,2.0,1274,153345,357806,511151,2002
37.7761489,-122.2862215,Single-family Detached,1,1,2,7,3,1900,1.0,1444,146284,367068,513352,2002
37.7344277,-122.2392653,Single-family Detached,1,1,1,6,4,1957,2.0,1196,152683,362443,515126,2002
37.773215,-122.283986,Single-family Attached,2,2,1,8,4,1921,2.0,1389,156414,364967,521381,2002
37.7361767,-122.2448745,Townhouse,1,1,2,6,3,1967,2.5,1609,156954,366182,523136,2002
37.7435345,-122.2534024,Single-family Detached,1,1,1,6,3,1989,2.0,1405,158464,365039,523503,2002
37.7359828,-122.2441269,Townhouse,1,1,2,6,3,1967,2.5,1594,157318,367076,524394,2002
37.738334,-122.24384,Townhouse,1,1,0,0,2,1977,2.0,1206,158035,368749,526784,2002
37.7614234,-122.2417028,Single-family Detached,1,1,1,5,2,1910,1.0,1071,158907,370784,529691,2002
37.7348888,-122.239221,Single-family Detached,1,1,1,6,3,1957,2.0,1196,160466,374422,534888,2002
37.7563771,-122.2302679,Single-family Detached,1,1,1,5,2,1917,1.0,1107,160496,374492,534988,2002
37.7672937,-122.2305339,Single-family Detached,1,1,1,7,4,1938,2.5,1704,160828,375266,536094,2002
37.7400177,-122.2414148,Single-family Detached,1,1,0,8,3,1979,2.5,2317,157210,379636,536846,2002
37.7605667,-122.2486275,Single-family Attached,1,2,2,10,4,1907,3.0,2331,159538,378157,537695,2002
37.7340964,-122.2405949,Single-family Detached,1,1,1,6,4,1957,2.0,1322,161682,377258,538940,2002
37.7768853,-122.2802534,Single-family Detached,1,1,1,7,4,1999,2.5,1590,162021,378049,540070,2002
37.768147,-122.2559684,Single-family Detached,1,1,2,9,5,1896,3.0,2478,147012,393913,540925,2002
37.758407,-122.2480403,Single-family Detached,1,1,1,5,2,1910,1.0,1070,162492,379149,541641,2002
37.7640751,-122.265721,Single-family Detached,1,1,1,8,4,1963,2.0,1628,145930,396565,542495,2002
37.7441424,-122.2559283,Single-family Detached,1,1,1,7,3,1990,2.5,1736,161688,381585,543273,2002
37.740947,-122.2540007,Single-family Detached,1,1,1,9,4,1988,3.0,2569,309076,237145,546221,2002
37.7580994,-122.2259684,Single-family Detached,1,1,2,8,4,1976,2.5,2521,219159,328738,547897,2002
37.742362,-122.252768,Single-family Detached,1,1,1,8,4,1989,3.0,2073,151894,397083,548977,2002
37.7759264,-122.2696202,Single-family Detached,1,1,1,6,3,1927,1.0,1309,166139,387659,553798,2002
37.7675519,-122.2697088,Single-family Detached,1,1,1,8,4,1965,2.0,1841,221921,332881,554802,2002
37.7629307,-122.2564157,Single-family Detached,1,1,1,6,3,1962,2.0,1626,166530,388570,555100,2002
37.740424,-122.2555295,Single-family Detached,1,1,1,8,4,1996,2.5,2123,168626,393461,562087,2002
37.766898,-122.2384232,Single-family Detached,1,1,1,7,4,1885,1.0,1341,168839,393958,562797,2002
37.7536274,-122.2353983,Single-family Detached,1,1,1,7,4,1942,1.0,993,168165,395447,563612,2002
37.7549003,-122.2431654,Single-family Detached,1,1,1,5,2,1938,2.0,1305,169786,396169,565955,2002
37.7770851,-122.2802091,Single-family Detached,1,1,1,7,4,1999,2.5,1590,170191,397114,567305,2002
37.7294929,-122.236739,Single-family Detached,1,1,1,5,3,1986,2.5,1622,170191,397114,567305,2002
37.7732706,-122.2533138,Single-family Detached,1,1,1,5,2,1924,1.0,1059,170428,397666,568094,2002
37.7729282,-122.2526048,Single-family Detached,1,1,1,6,3,1940,2.0,1343,162880,405647,568527,2002
37.7432186,-122.2590745,Single-family Detached,1,1,1,7,3,1990,2.5,2205,170816,398571,569387,2002
37.7742529,-122.2875189,Single-family Detached,1,1,1,6,3,1926,2.0,1584,149525,422392,571917,2002
37.730366,-122.2346116,Single-family Detached,1,1,1,6,3,1975,2.0,1549,172017,401374,573391,2002
37.7734536,-122.271614,Single-family Detached,1,1,1,5,2,1895,1.5,1407,172218,401842,574060,2002
37.7556435,-122.2372819,Single-family Detached,1,1,1,5,2,1920,1.0,901,172623,402787,575410,2002
37.7588961,-122.2460947,Single-family Detached,1,1,2,11,4,1880,3.0,3806,148429,427678,576107,2002
37.7716232,-122.266171,Single-family Attached,1,2,2,8,4,1895,3.5,1923,153983,425820,579803,2002
37.7399958,-122.2532695,Single-family Detached,1,1,1,8,4,1988,3.0,2279,361931,220868,582799,2002
37.766225,-122.2285393,Single-family Detached,1,1,1,5,2,1940,1.0,1198,175660,409874,585534,2002
37.7607147,-122.256593,Single-family Detached,1,1,1,6,3,1959,2.0,1453,176270,411297,587567,2002
37.7382865,-122.2515412,Single-family Detached,1,1,1,6,3,1990,2.5,2364,176309,411388,587697,2002
37.7757388,-122.2642622,Single-family Detached,1,1,1,5,2,1920,1.0,1347,177080,413188,590268,2002
37.7713532,-122.2603817,Single-family Detached,1,1,0,11,4,1904,3.0,3408,182496,408791,591287,2002
37.7292318,-122.236739,Single-family Detached,1,1,1,6,3,1987,2.5,1632,177727,414696,592423,2002
37.7600527,-122.2435975,Single-family Attached,1,2,2,9,3,1903,2.0,2242,177891,415079,592970,2002
37.7753671,-122.2648392,Single-family Attached,1,3,1,9,2,1896,4.0,2646,178296,416024,594320,2002
37.7610255,-122.2590523,Single-family Detached,1,1,1,6,3,1959,2.0,1418,178296,416024,594320,2002
37.7344881,-122.2383345,Single-family Detached,1,1,1,6,4,1957,2.0,1196,178771,417132,595903,2002
37.7322829,-122.2319965,Single-family Detached,1,1,1,6,3,1952,2.0,1536,178771,417132,595903,2002
37.7580226,-122.2467662,Single-family Attached,2,2,1,10,5,1895,2.0,2547,210798,386463,597261,2002
37.7593187,-122.2413926,Single-family Detached,1,1,1,6,3,1922,1.0,1287,179830,419648,599478,2002
37.7602144,-122.2433426,Single-family Detached,1,1,1,6,3,1885,1.0,1396,180322,420752,601074,2002
37.7304666,-122.2375811,Single-family Detached,1,1,1,5,3,1990,2.5,1666,180997,420077,601074,2002
37.7723393,-122.2846393,Single-family Attached,1,2,0,0,4,1891,2.0,1977,180757,421767,602524,2002
37.7602275,-122.2591631,Single-family Detached,1,1,1,6,3,1961,2.0,1533,181860,424340,606200,2002
37.7308671,-122.2389637,Townhouse,1,1,2,8,3,1975,2.5,2004,182743,426402,609145,2002
37.7650478,-122.2383789,Single-family Attached,1,2,2,10,5,1908,4.0,2641,153983,455535,609518,2002
37.7742206,-122.2689236,Single-family Detached,1,1,1,5,3,1901,1.5,1123,183538,428255,611793,2002
37.7463673,-122.25194,Single-family Detached,1,1,1,7,3,1987,2.0,1630,174962,437558,612520,2002
37.7614246,-122.2316863,Single-family Detached,1,1,1,6,3,1925,2.0,1484,184374,430207,614581,2002
37.7733366,-122.2502007,Single-family Detached,1,1,1,8,4,1902,1.5,1725,186400,434935,621335,2002
37.7388565,-122.2466221,Townhouse,1,1,2,7,3,1979,2.5,1725,186400,434935,621335,2002
37.7710378,-122.2679365,Single-family Detached,1,1,2,5,2,1927,1.0,1390,186981,435936,622917,2002
37.7674914,-122.2325727,Single-family Attached,1,2,1,8,4,1943,2.0,1472,187481,437231,624712,2002
37.7748784,-122.2609799,Single-family Detached,1,1,1,6,3,1916,1.5,1660,188702,440306,629008,2002
37.7320105,-122.2372338,Townhouse,1,1,2,8,3,1973,2.5,2004,188702,440306,629008,2002
37.770815,-122.251927,Single-family Attached,1,2,2,8,4,1895,3.0,2500,187751,441737,629488,2002
37.7662744,-122.268158,Single-family Detached,1,1,1,7,3,1964,2.0,1527,189894,443087,632981,2002
37.7461894,-122.2486164,Single-family Detached,1,1,1,10,4,1988,3.0,2663,190063,443223,633286,2002
37.7650882,-122.2659426,Single-family Detached,1,1,1,8,4,1963,2.0,1676,190126,443628,633754,2002
37.7610863,-122.2645247,Single-family Detached,1,1,1,6,4,1963,2.0,1393,190452,444390,634842,2002
37.741963,-122.2381573,Single-family Detached,1,1,1,7,3,1982,2.5,1962,194127,445785,639912,2002
37.7577777,-122.2264117,Single-family Detached,1,1,2,6,2,1918,1.5,1679,192193,448451,640644,2002
37.7646899,-122.2556292,Single-family Detached,1,1,0,0,0,1910,0.0,2052,192193,448451,640644,2002
37.7792733,-122.2781712,Single-family Detached,1,1,1,7,4,1999,2.5,1679,192278,448649,640927,2002
37.7553183,-122.2453369,Single-family Detached,1,1,1,5,2,1928,1.0,1260,192479,448982,641461,2002
37.7598237,-122.2574349,Single-family Detached,1,1,1,5,3,1960,2.0,1494,194661,454210,648871,2002
37.7645044,-122.2362515,Single-family Detached,1,1,1,8,4,1930,2.5,2145,169043,480501,649544,2002
37.7373097,-122.2373373,Single-family Detached,1,1,1,6,3,1920,2.0,1751,175592,482481,658073,2002
37.763406,-122.2354537,Single-family Detached,1,1,2,8,4,1878,2.0,2651,195814,463788,659602,2002
37.7616757,-122.2320852,Single-family Detached,1,1,1,5,2,1908,1.0,1232,200620,468115,668735,2002
37.7698963,-122.2693543,Single-family Detached,1,1,1,5,2,1920,1.0,1367,200620,468115,668735,2002
37.7555377,-122.2435199,Single-family Detached,1,1,1,5,2,1930,1.0,1512,202609,472755,675364,2002
37.7615066,-122.2273868,Single-family Detached,1,1,2,6,3,1918,2.0,1983,205310,478833,684143,2002
37.7757205,-122.2546875,Single-family Detached,1,1,1,8,3,2002,2.5,2401,198634,486522,685156,2002
37.7617191,-122.2258355,Single-family Detached,1,1,1,6,2,1937,1.5,1734,206182,481092,687274,2002
37.7811736,-122.273785,Single-family Detached,1,1,1,7,4,1998,2.5,1860,207639,484270,691909,2002
37.7570474,-122.2343013,Single-family Detached,1,1,1,7,4,1920,2.0,2098,208566,486654,695220,2002
37.7757723,-122.2550468,Single-family Detached,1,1,1,8,3,2002,2.5,2185,211082,490494,701576,2002
37.7410961,-122.2540007,Single-family Detached,1,1,1,8,4,1988,3.0,2335,212584,490642,703226,2002
37.7623169,-122.2410048,Single-family Detached,1,1,1,6,3,1910,2.0,1442,215339,502458,717797,2002
37.744495,-122.2432983,Single-family Detached,1,1,1,5,3,1986,2.0,1522,215717,503339,719056,2002
37.7384938,-122.2556846,Single-family Detached,1,0,1,6,3,1993,2.0,1522,216792,505848,722640,2002
37.7675876,-122.261423,Single-family Detached,1,1,2,8,3,1924,1.5,2738,217121,506617,723738,2002
37.7752418,-122.2672275,Single-family Attached,1,2,2,9,4,1895,2.0,1900,218762,510093,728855,2002
37.7657677,-122.2596948,Single-family Detached,1,1,2,9,4,1913,3.0,2938,218727,510363,729090,2002
37.7605796,-122.258011,Single-family Detached,1,1,1,6,3,1961,3.0,2391,218818,510575,729393,2002
37.7316578,-122.246268,Single-family Detached,1,1,1,5,3,1997,2.0,1489,222073,518171,740244,2002
37.7707725,-122.2594042,Single-family Attached,1,2,2,11,4,1940,3.5,3003,222870,520031,742901,2002
37.7391737,-122.2498572,Single-family Detached,1,1,1,6,3,1990,2.5,1691,222870,520031,742901,2002
37.7393921,-122.2495692,Single-family Detached,1,1,1,9,4,1990,3.0,2476,221013,522229,743242,2002
37.738295,-122.25046,Single-family Detached,1,1,1,7,3,1990,2.5,1972,225258,525603,750861,2002
37.7559222,-122.240063,Single-family Detached,1,1,2,11,6,1900,2.0,2507,226443,528367,754810,2002
37.7718982,-122.2678036,Single-family Detached,1,2,2,8,4,1895,2.0,2267,227327,530431,757758,2002
37.7429774,-122.2448494,Single-family Detached,1,1,1,5,3,1985,2.0,1522,227502,530618,758120,2002
37.7640062,-122.2506992,Single-family Detached,1,1,1,7,5,1907,4.0,2358,229392,540745,770137,2002
37.7515437,-122.2352321,Single-family Detached,1,1,2,10,4,1991,3.5,4458,189442,586462,775904,2002
37.7451222,-122.2435642,Single-family Detached,1,1,0,0,3,1979,2.0,1770,233000,543668,776668,2002
37.7763745,-122.2553522,Single-family Detached,1,1,1,9,4,2002,3.0,2455,251603,525851,777454,2002
37.7618033,-122.2424119,Single-family Detached,1,1,2,8,3,1918,3.5,2541,181538,598462,780000,2002
37.7641714,-122.2485721,Single-family Attached,1,4,2,20,8,1960,4.0,3504,235027,548396,783423,2002
37.756926,-122.225636,Single-family Detached,1,1,2,7,3,1949,2.0,2069,281064,505915,786979,2002
37.7423495,-122.2436085,Single-family Detached,1,1,1,9,4,1985,3.0,2209,237053,553123,790176,2002
37.7420392,-122.2405949,Single-family Detached,1,1,1,10,3,1984,3.0,2774,237772,554802,792574,2002
37.7657569,-122.2278744,Single-family Detached,1,1,2,7,3,1940,2.0,1620,239553,558957,798510,2002
37.7423781,-122.2593847,Single-family Detached,1,1,1,9,5,1997,3.0,3164,209359,594827,804186,2002
37.7669326,-122.2573463,Single-family Detached,1,1,1,7,3,1948,1.5,1658,238361,566567,804928,2002
37.7639547,-122.2496421,Single-family Attached,1,2,2,7,4,1875,2.0,2500,242334,565446,807780,2002
37.7617194,-122.226323,Single-family Detached,1,1,2,6,3,1920,2.0,1750,242334,565446,807780,2002
37.743224,-122.2434313,Single-family Detached,1,1,1,10,4,1985,3.0,2721,244752,571088,815840,2002
37.7391143,-122.2497464,Single-family Detached,1,1,1,9,4,1990,3.0,2476,246778,575816,822594,2002
37.7727346,-122.2651893,Single-family Attached,1,3,2,11,4,1895,3.0,2723,248293,579350,827643,2002
37.7360948,-122.2542001,Single-family Detached,1,1,1,7,3,1997,2.5,1616,248804,580543,829347,2002
37.7528401,-122.2325727,Single-family Detached,1,1,2,8,4,1990,3.0,2682,249484,582131,831615,2002
37.766385,-122.2623092,Single-family Detached,1,1,2,7,3,1920,2.5,3001,251563,586981,838544,2002
37.7463891,-122.2480846,Single-family Detached,1,1,1,7,3,1988,2.0,1809,253457,591401,844858,2002
37.7631545,-122.2569032,Single-family Detached,1,1,1,6,3,1958,2.0,1628,254252,593255,847507,2002
37.7427898,-122.2428995,Single-family Detached,1,1,1,7,4,1985,2.5,2162,242334,607360,849694,2002
37.7389916,-122.2516742,Single-family Detached,1,1,1,5,3,1989,2.5,2364,256098,597562,853660,2002
37.7398474,-122.2547318,Single-family Detached,1,1,2,8,4,1993,3.0,2659,257583,601028,858611,2002
37.7708776,-122.2624864,Single-family Attached,1,2,0,0,3,1903,2.0,2620,262992,613648,876640,2002
37.761777,-122.266424,Single-family Detached,1,1,2,7,4,1964,3.0,2867,196648,687356,884004,2002
37.7394128,-122.2417472,Single-family Detached,1,1,0,0,4,1979,2.5,2310,273718,638676,912394,2002
37.7715731,-122.2683796,Single-family Detached,1,1,2,7,4,1923,3.0,1983,275548,642947,918495,2002
37.7431223,-122.2435199,Single-family Detached,1,1,1,8,4,1985,3.0,2536,277293,647018,924311,2002
37.7345438,-122.2507386,Single-family Detached,1,1,2,8,3,1992,2.5,2028,281663,657215,938878,2002
37.7697265,-122.2588751,Single-family Detached,1,1,1,8,4,1900,2.0,2456,254252,686034,940286,2002
37.7704038,-122.2650121,Single-family Detached,1,1,2,9,4,1910,3.5,3622,268764,695274,964038,2002
37.7406994,-122.2394869,Single-family Detached,1,1,1,10,4,1984,3.0,2705,291992,681316,973308,2002
37.7505796,-122.233016,Single-family Detached,1,1,1,8,4,1984,3.0,2333,295965,690585,986550,2002
37.7324539,-122.2480469,Single-family Detached,1,1,2,7,4,1996,3.0,2325,323774,755473,1079247,2002
37.7440767,-122.2411267,Single-family Detached,1,1,1,8,4,1986,3.0,2500,349596,815725,1165321,2002
37.7666231,-122.2621296,Single-family Detached,1,1,2,6,3,1906,2.5,2895,364697,850959,1215656,2002
37.7419737,-122.2606475,Single-family Detached,1,1,1,11,6,1998,4.5,3461,439662,1025879,1465541,2002
37.7417099,-122.2582769,Single-family Detached,1,1,1,11,6,1997,4.5,3461,472755,1042898,1515653,2002
37.7740874,-122.2779496,Single-family Detached,1,1,1,5,2,1890,1.0,999,33852,7398,41250,2003
37.7748406,-122.2558726,Single-family Detached,1,1,1,5,2,1896,1.5,962,34748,10536,45284,2003
37.7715966,-122.2428108,Single-family Detached,1,1,1,6,3,1910,1.0,1086,25108,23988,49096,2003
37.7698437,-122.2403733,Single-family Detached,1,1,2,5,2,1895,5.0,1286,39008,11433,50441,2003
37.7645496,-122.2384232,Single-family Detached,1,1,1,5,2,1904,1.0,1155,36094,15244,51338,2003
37.7785822,-122.2711709,Single-family Detached,1,1,1,5,2,1942,1.0,842,31386,21297,52683,2003
37.7772032,-122.2667845,Single-family Detached,1,1,1,5,2,1900,1.0,1095,43940,11657,55597,2003
37.774688,-122.268166,Single-family Detached,1,1,1,5,2,1914,1.0,1058,40802,16814,57616,2003
37.7773453,-122.2655881,Single-family Attached,2,2,1,6,3,1910,2.0,1071,47474,14066,61540,2003
37.7655222,-122.2382902,Single-family Detached,1,1,2,5,2,1915,1.0,1054,45285,18159,63444,2003
37.7595762,-122.2295587,Single-family Detached,1,1,2,7,2,1892,1.5,1208,55150,10536,65686,2003
37.7667096,-122.2360188,Single-family Detached,1,1,1,5,2,1921,1.0,1074,45958,22194,68152,2003
37.7772543,-122.2706392,Single-family Detached,1,1,1,5,2,1910,1.5,1234,41698,28077,69775,2003
37.7546813,-122.2349994,Single-family Detached,1,1,1,5,3,1910,2.0,1331,44837,27350,72187,2003
